index,id,sentence,from,to,aspect,polarity
3314,2207,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",77,82,space,neutral
3315,3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",4,16,palak paneer,neutral
3316,3095,"The palak paneer was standard, and I was not a fan of the malai kofta.",58,69,malai kofta,neutral
3317,2002,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,98,104,dining,positive
3318,2002,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,69,74,price,positive
3319,441,"Yeah, sometimes the service can be slow.",20,27,service,negative
3320,2948,There was no ambiance.,13,21,ambiance,negative
3321,474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",114,118,food,positive
3322,474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",132,139,service,positive
3323,3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,4,11,service,positive
3324,3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,61,65,dish,positive
3325,3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,98,110,spring rolls,positive
3326,3662,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,118,144,cod with pineapple tempura,positive
3327,2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",37,43,bottle,neutral
3328,2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",49,57,waitress,negative
3329,2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",97,102,price,negative
3330,1192,"They sell special sushi, everything have a topping, sauce and etc.",18,23,sushi,positive
3331,1192,"They sell special sushi, everything have a topping, sauce and etc.",52,57,sauce,positive
3332,1192,"They sell special sushi, everything have a topping, sauce and etc.",43,50,topping,positive
3333,1373,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,116,121,taste,negative
3334,2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",75,82,service,positive
3335,2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",4,9,place,negative
3336,1952,The service was excellent and the food was delicious.,4,11,service,positive
3337,1952,The service was excellent and the food was delicious.,34,38,food,positive
3338,917,Service was also very good.,0,7,Service,positive
3339,1325,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",90,94,meal,positive
3340,3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",47,55,portions,negative
3341,3016,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",63,72,qualities,negative
3342,1528,I'm happy to have Nosh in the neighborhood and the food is very comforting.,51,55,food,positive
3343,1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",5,15,atmosphere,positive
3344,1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",48,53,music,positive
3345,1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",54,63,dress cod,negative
3346,2796,love the food.,9,13,food,positive
3347,3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,121,128,candles,positive
3348,3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,71,77,dinner,positive
3349,3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,97,108,surrounding,positive
3350,3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,140,148,pictures,positive
3351,822,All the desserts the group tried got favorable reviews.,8,16,desserts,positive
3352,2256,There's something smooth about sipping sake upper east side style.,39,43,sake,positive
3353,2321,It's a nice place to relax and have conversation.,12,17,place,positive
3354,2611,Best Reuben sandwich ever!,5,20,Reuben sandwich,positive
3355,1716,Lucky Strike is a great casual place to just grab a bite to eat.,31,36,place,positive
3356,1003,Wonderful strawberry daiquiries as well!,10,31,strawberry daiquiries,positive
3357,1614,"Going to Volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great Italian cook.",64,70,dinner,neutral
3358,2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",4,9,sushi,negative
3359,2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",54,66,wait service,negative
3360,2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",95,105,atmosphere,conflict
3361,2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",161,165,area,negative
3362,508,Frites were delicious if a bit on the thick side.,0,6,Frites,positive
3363,785,Here you get the zen feel without feeling rigid.,17,25,zen feel,positive
3364,665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,60,65,drink,neutral
3365,665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,77,80,bar,neutral
3366,665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,109,118,wait time,negative
3367,140,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,24,104,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,positive
3368,1168,I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,76,81,table,neutral
3369,1168,I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,136,152,rice congee soup,neutral
3370,3162,"Overall, the best bagel in town.",18,23,bagel,positive
3371,969,"Light, refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.",18,30,summer rolls,positive
3372,407,The sushi seemed pretty fresh and was adequately proportioned.,4,9,sushi,positive
3373,922,but the service was a bit slow.,8,15,service,negative
3374,1060,Spreads and toppings are great - though a bit pricey.,0,7,Spreads,positive
3375,1060,Spreads and toppings are great - though a bit pricey.,12,20,toppings,positive
3376,352,"When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!",97,102,pizza,positive
3377,888,No one asked what was wrong as we left with nothing touched on our plates.,67,73,plates,neutral
3378,2121,Indoor was very cozy and cute.,0,6,Indoor,positive
3379,559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,16,22,brunch,positive
3380,559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,85,92,mimosas,positive
3381,1302,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,10,16,prices,negative
