index,id,sentence,from,to,aspect,polarity
2258,667,The battery is really long.,4,11,battery,positive
2259,1992,"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",40,50,DVD burner,negative
2260,1992,"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",111,123,power supply,negative
2261,2430,Had some trouble finding a case that it would fit in.,27,31,case,negative
2262,1021,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,50,58,keyboard,negative
2263,1021,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,82,100,keyboard functions,negative
2264,1701,Comes with iMovie;,11,17,iMovie,positive
2265,811,COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,21,37,SERVICE FACILITY,negative
2266,504,When I called Sony the Customer Service was Great.,23,39,Customer Service,positive
2267,1845,  even though I had the receipt in front of me proving it still had 2 months left on the warranty.,89,97,warranty,negative
2268,2479,"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",48,56,programs,neutral
2269,2479,"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",30,36,system,positive
2270,2479,"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",58,76,using the internet,neutral
2271,1407,"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",43,50,buttons,negative
2272,1113,Not even safe mode boots.,9,18,safe mode,negative
2273,2431,"This is an over-sized, 18-inch laptop.",23,30,18-inch,negative
2274,905,I had to pay $100 for a universal charger for this cheap $300 laptop.,24,41,universal charger,negative
2275,2196,The powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.,4,14,powerpoint,positive
2276,1878,1.You can not change your desktop background (window's 7 starter does NOT support that function).,26,44,desktop background,negative
2277,1878,1.You can not change your desktop background (window's 7 starter does NOT support that function).,46,64,window's 7 starter,negative
2278,1878,1.You can not change your desktop background (window's 7 starter does NOT support that function).,87,95,function,negative
2279,758,"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",100,122,IT support technicians,negative
2280,1131,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,30,37,charger,negative
2281,1131,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,92,100,hardware,negative
2282,1295,"As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).",12,35,customer service center,negative
2283,112,The screen gets smeary and dusty very quickly and it's very noticeable.,4,10,screen,negative
2284,1101,Strengths:Well-shaped Weaknesses:A bad videocard!,39,48,videocard,negative
2285,1101,Strengths:Well-shaped Weaknesses:A bad videocard!,15,21,shaped,positive
2286,1948,You can't even get a satellite card which is why I bought to begin with.,21,35,satellite card,negative
2287,115,"The battery life, before the battery completely died of course, left much to be desired.",4,16,battery life,negative
2288,115,"The battery life, before the battery completely died of course, left much to be desired.",29,36,battery,negative
2289,2332,"It is a REAL touchpad, not the toy I saw in other brands.",13,21,touchpad,positive
2290,845,"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",94,99,depot,neutral
2291,2914,Price and purpose is awesome!,0,5,Price,positive
2292,2318,Wonderful zooming.,10,17,zooming,positive
2293,153,"The screen is huge and coloful, but no LED backlighting.",4,10,screen,positive
2294,1415,"In all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.",111,116,sized,neutral
2295,2946,Everything about this computer is easy to use.,42,45,use,positive
2296,833,"  Worse, for the price I could get a *netbook* that outperforms this machine.",17,22,price,negative
2297,2106,It had most of the features and all of the power that I wanted to replace my desktop machine.,19,27,features,positive
2298,2106,It had most of the features and all of the power that I wanted to replace my desktop machine.,43,48,power,positive
2299,2595,Keyboard was also very nice and had a solid feel.,0,8,Keyboard,positive
2300,1966,It did not have all the features I expected it to have.,24,32,features,negative
2301,617,"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",90,101,call center,negative
2302,2168,There is a backlit keyboard which is perfect for typing in the dark.,11,27,backlit keyboard,positive
2303,1765,It has a lot of memory and a great battery life.,16,22,memory,positive
2304,1765,It has a lot of memory and a great battery life.,35,47,battery life,positive
2305,778,"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",15,26,service rep,neutral
2306,778,"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",98,111,power adapter,negative
