index,id,sentence,from,to,aspect,polarity
7977,polusa_v1_3912680_-1_15_New Republic owner Win McCormack_21_24,"Speaking out against him, employees felt, might mean destabilizing The Nation Institute.",21,24,him,negative
7978,allsides_2770_1130_110_Ben Sasse_25_27,"‘Oh, for heaven’s sake,’ he says.",25,27,he,neutral
7979,polusa_v1_4379535_-1_10_Ex-Dem IT aide Imran Awan_0_4,"Awan, who was arrested last summer at Dulles International Airport before trying to board a flight to Pakistan, worked as a technology employee to top Democrats, including Florida Rep.",0,4,Awan,negative
7980,polusa_v1_4238794_-1_11_President Donald Trump_103_108,"Top congressional leaders were also briefed on the situation with Iran, but were not told whether the Trump administration would issue a strike against the country.",102,107,Trump,neutral
7981,polusa_v1_59494182_-1_14_Kelly_140_142,"Those who switch to river water would have to build new treatment plants because river water must be treated differently than groundwater, he said.",139,141,he,neutral
7982,allsides_2301_936_18_Mr. Obama_78_87,"But John Yoo, a law professor at the University of California, Berkeley, said Mr. Obama’s intention in this instance wasn’t to carry out the law, but rather to undermine it by halting deportations — and granting a future get-out-of-jail card.",78,87,Mr. Obama,negative
7983,allsides_6347_2731_20_Ben Quayle_41_53,"""I am disappointed, but not surprised by Ben Quayle's behavior in Israel,"" he said.",41,53,Ben Quayle's,negative
7984,polusa_v1_59484547_-1_4_teen Sol Pais_2_5,"""She had no idea what occurred from late Monday afternoon to Tuesday when a search for her began and to Wednesday when her body was found,"" Snelling said.",138,148,""" Snelling",neutral
7985,polusa_v1_59484547_-1_4_teen Sol Pais_2_5,"""She had no idea what occurred from late Monday afternoon to Tuesday when a search for her began and to Wednesday when her body was found,"" Snelling said.",1,4,She,neutral
7986,polusa_v1_116013373_-1_7_Waymo_19_24,The Honda and the Waymo vehicle had significant damage.,18,23,Waymo,neutral
7987,polusa_v1_4295086_-1_9_Juan Vargas_1_7,"Vargas tweeted:
It is disturbing that Rep.",0,6,Vargas,neutral
7988,polusa_v1_59502079_-1_8_Gery Chico_22_27,"A South Side native, Chico notes that he has also lived in multiple city neighborhoods on the North and Near West sides.",21,26,Chico,neutral
7989,allsides_1330_534_7_President Donald Trump_0_2,He's a soldier's scholar who earned a Ph.D in military history from the University of North Carolina.,0,2,He,positive
7990,polusa_v1_55284664_-1_18_Trump_84_89,"Play Facebook
Twitter
Embed Corker Calls White House 'Adult Day Care Center' After Trump Attack 2:04 autoplay autoplay Copy this code to your website or blog
“I deal with people throughout the administration and he from my perspective is in an incredibly frustrating place,” Corker said of Tillerson, later adding, ""he ends up not being supportive in the way that I would hope a Secretary of State would be supported and that’s just from my vantage point.""",275,281,Corker,neutral
7991,polusa_v1_55284664_-1_18_Trump_84_89,"Play Facebook
Twitter
Embed Corker Calls White House 'Adult Day Care Center' After Trump Attack 2:04 autoplay autoplay Copy this code to your website or blog
“I deal with people throughout the administration and he from my perspective is in an incredibly frustrating place,” Corker said of Tillerson, later adding, ""he ends up not being supportive in the way that I would hope a Secretary of State would be supported and that’s just from my vantage point.""",83,88,Trump,negative
7992,polusa_v1_4820886_-1_0_President Donald Trump_6_11,"Poll: Trump, Democrats and GOP all unpopular",6,11,Trump,negative
7993,allsides_5526_2356_16_Rubio_58_60,"“I haven’t even thought about it in that way and I know,” he said on CNN’s “State of the Union.”",58,60,he,neutral
7994,allsides_2350_954_48_\--Ted Cruz_41_45,"Because if real men do not attack women, Cruz is fake as hell.",41,45,Cruz,negative
7995,polusa_v1_4996863_-1_7_House Majority Leader Kevin McCarthy_61_69,"Another image shows a printed photo of the two activists and McCarthy that contained the message ""it was good to visit with you in DC.""",61,69,McCarthy,positive
7996,allsides_3516_1452_4_Netanyahu_105_114,"“The days of the Jewish people remaining passive in the face of genocidal enemies, those days are over,” Netanyahu said.",105,114,Netanyahu,positive
7997,polusa_v1_115925421_-1_0_Tegna_42_47,Marriott and Pentair rise while Hertz and Tegna skid,42,47,Tegna,negative
7998,allsides_1195_477_6_Jeff Davis_126_128,"The missiles were launched from U.S. destroyers USS Porter and Ross, which were in the Eastern Mediterranean Sea at the time, he said.",126,128,he,neutral
7999,polusa_v1_4281723_-1_3_US President Donald Trump_35_60,"Hassan Rouhani’s comments come as US President Donald Trump appeared to be stepping back from his campaign pledge to rip up the deal, instead aiming to take other measures against Iran.
advertisement
“We have achieved benefits that are irreversible.",34,59,US President Donald Trump,negative
8000,polusa_v1_4479080_-1_35_An exhausted Alonzo Juan Jose_1_10,"Juan Jose was headed to Birmingham, Alabama, to join his brother.",0,9,Juan Jose,neutral
8001,polusa_v1_52933106_-1_9_VAN SANT_34_50,"Joined in the studio now by NPR's Shannon Van Sant, who's been reporting on that shooting in Pittsburgh.",34,50,Shannon Van Sant,neutral
8002,allsides_2308_939_28_Hillary Clinton_0_3,She defended her own judgment and said: “I think you need to have the judgment on day one to be both president and commander-in-chief.”,0,3,She,positive
8003,polusa_v1_4902443_-1_5_President Trump_22_27,He also took a jab at Trump for his attacks on Baltimore and Rep.,22,27,Trump,negative
8004,allsides_1914_779_28_Clinton_75_82,Former GOP presidential candidate Newt Gingrich simply pointed a finger at Clinton in an email response to Trump’s comments.,75,82,Clinton,negative
8005,allsides_3970_1649_16_Pope Francis_5_12,"Pope Francis’ comments Monday even came as he was unveiling a new statue of Pope Benedict XVI, honoring him for his leadership.",5,12,Francis,positive
8006,polusa_v1_4398467_-1_4_Erdogan_36_43,"The conversation between Trump and Erdogan was the first since the president's inauguration nearly three weeks ago.
Officials at Erdogan's office did not immediately provide details on their discussions when asked by the Associated Press.",35,42,Erdogan,neutral
8007,allsides_1183_473_36_Assad_16_21,But the view of Assad's future as articulated by Haley was the one praised by Sen.,16,21,Assad,neutral
8008,"polusa_v1_116024470_-1_36_"" Jacqueline Dodd_0_2",He was inducted into the institute's Hall of Fame in October 2010.,0,2,He,positive
8009,polusa_v1_39046576_-1_76_Mustafa Barzani_16_23,A spokesman for Barzani regretted that Talabani’s “wisdom and excellent co-operation” would no longer be available in the aftermath of the vote.,16,23,Barzani,neutral
8010,allsides_295_119_0_John Conyers_45_57,Leaked documents reveal sexual harassment by John Conyers ... and Congress' broken system,45,57,John Conyers,negative
8011,polusa_v1_4619029_-1_26_Republican Louis C. Wyman_168_193,"“He led a walkout of Republicans to try and unseat McCloskey.”
1974 U.S Senate race in New Hampshire
In what is considered the closest U.S. Senate election in history, Republican Louis C. Wyman battled for an open seat against his Democratic opponent John A. Durkin who, after a lengthy and intense battle, would eventually become the victor following a special election.",168,193,Republican Louis C. Wyman,neutral
8012,allsides_4341_1813_2_Obama_39_61,"Mark Begich (D-Alaska), has called for President Barack Obama's impeachment, his campaign said this week.",39,61,President Barack Obama,negative
8013,polusa_v1_4378562_-1_35_his Christ_17_22,Herod was right: Jesus is a political threat.,17,22,Jesus,negative
8014,polusa_v1_17960244_-1_1_Samuel Wazizi for Muea police station for cell_72_78,Police say deh di shine eye for Cameroon Pidgin News Presenter Samuel Wazizi e mata wey dem arrest since Friday August 2.,70,76,Wazizi,neutral
8015,polusa_v1_55286085_-1_8_24-year-old Randall Drake_15_20,"He added that Drake ""had no criminal history"" and he ""named his guns.",14,19,Drake,neutral
8016,polusa_v1_4292507_-1_5_Amash_0_12,Justin Amash said a request from Pentagon chief James Mattis prompted his vote to preserve former President Barack Obama’s pro-transgender policies in the military.,0,12,Justin Amash,neutral
8017,allsides_2822_1151_26_Martin O’Malley_0_2,"He needed to shine to gain traction, but didn’t.",0,2,He,negative
8018,polusa_v1_4579772_-1_4_Al-Shabab_2_11,"""Al-Shabab has pledged allegiance to Al Qaeda and is dedicated to providing safe haven for terrorist attacks throughout the world.",1,10,Al-Shabab,negative
8019,allsides_370_149_6_Bowe Bergdahl_80_88,"— Donald J. Trump (@realDonaldTrump) November 3, 2017 The sentence also reduced Bergdahl’s rank from sergeant to private and will require him to relinquish $1,000 from his salary for each of the next 10 months.",80,88,Bergdahl,negative
8020,polusa_v1_59522549_-1_4_Current Clerk Nancy Schultz Voots_1_34,Current Clerk Nancy Schultz Voots announced she is retiring at the end of her fourth term in 2018.,0,33,Current Clerk Nancy Schultz Voots,neutral
8021,polusa_v1_59582886_-1_23_Hildegard_23_32,"It was a long process, Hildegard recalled, that included lots of health checkups, lots of questioning and her marriage to Nick.",23,32,Hildegard,neutral
8022,allsides_1598_645_8_Elaine Chao_35_39,"Before serving as labor secretary, Chao ran the United Way of America, was director of the Peace Corps and served as deputy treasury secretary under President George H.W. Bush.",35,39,Chao,positive
8023,polusa_v1_113706547_-1_9_George H.W. Bush_54_58,Lind said in the post that security staff working for Bush told her she should not have stood next to him during the photos.,54,58,Bush,neutral
8024,polusa_v1_3953448_-1_13_McDowell_43_45,"Like many targets of FBI sting operations, he ran into logistical problems that might have prevented him from carrying out an attack.",43,45,he,negative
8025,allsides_3998_1661_3_Jeb Bush_0_14,"George P. Bush told ABC’s “This Week” that his father is “still assessing” a presidential bid, but it seems more likely he’ll seek the presidency this time.",0,14,George P. Bush,neutral
8026,polusa_v1_18043175_-1_9_PC Hillier_89_99,"The court heard Mr Cutler had been working with a builder colleague on a driveway while PC Hillier, alone in his marked police car, was on his way to another call.",88,98,PC Hillier,neutral
8027,polusa_v1_18043175_-1_9_PC Hillier_89_99,"The court heard Mr Cutler had been working with a builder colleague on a driveway while PC Hillier, alone in his marked police car, was on his way to another call.",16,25,Mr Cutler,neutral
8028,allsides_341_137_37_Flynn_0_5,"Flynn’s firm was paid more than $530,000 to dig up information about Gülen and make a film about him, according to the documents.",0,5,Flynn,negative
8029,polusa_v1_115847567_-1_10_Bloomberg_27_37,"Bill Pugliano/Getty Images
Bloomberg, who wrote that his father never made more than $6,000 a year as a bookkeeper and he needed a National Defense student loan in order to attend college, graduated from Johns Hopkins in 1964 and made his first contribution of $5 to the school in 1965, according to the press release.",27,36,Bloomberg,neutral
